Date,Open,High,Low,Close,Volume,Open Interest
2016-07-20,31065.0,31093.0,30705.0,30737.0,17841.0,6771.0
2016-07-19,31050.0,31114.0,30941.0,31094.0,13898.0,7506.0
2016-07-18,30901.0,31140.0,30881.0,31015.0,15802.0,7293.0
2016-07-15,30900.0,31100.0,30836.0,30977.0,19532.0,7261.0
2016-07-14,31150.0,31183.0,30726.0,30950.0,23085.0,7371.0
2016-07-13,31100.0,31320.0,31100.0,31274.0,13543.0,8069.0
2016-07-12,31608.0,31608.0,30992.0,31039.0,18508.0,8474.0
2016-07-11,31750.0,31888.0,31541.0,31578.0,11851.0,9045.0
2016-07-08,31875.0,31895.0,31331.0,31719.0,22620.0,9278.0
2016-07-07,32140.0,32175.0,31724.0,31881.0,19858.0,10017.0
2016-07-06,32388.0,32455.0,32068.0,32116.0,11613.0,10629.0
2016-07-05,31704.0,31974.0,31610.0,31953.0,20946.0,10568.0
2016-07-04,31600.0,31850.0,31600.0,31783.0,16414.0,10066.0
2016-07-01,28866.0,29148.0,28856.0,28990.0,14533.0,7458.0
2016-06-30,31220.0,31290.0,31131.0,31199.0,17845.0,9187.0
2016-06-29,31350.0,31459.0,31253.0,31315.0,19306.0,9419.0
2016-06-28,31450.0,31450.0,31161.0,31315.0,22125.0,9455.0
2016-06-27,31450.0,31740.0,31434.0,31548.0,21499.0,9821.0
2016-06-24,30020.0,31925.0,30020.0,31401.0,43337.0,9196.0
2016-06-23,30077.0,30190.0,29852.0,29914.0,23647.0,8608.0
2016-06-22,30251.0,30272.0,30055.0,30122.0,16852.0,8404.0
2016-06-21,30600.0,30610.0,30231.0,30296.0,21108.0,8735.0
2016-06-20,30550.0,30728.0,30340.0,30695.0,18696.0,9467.0
2016-05-25,29200.0,29214.0,28861.0,28955.0,16821.0,4715.0
2016-05-24,29687.0,29687.0,29275.0,29300.0,18053.0,5293.0
2016-05-23,29677.0,29727.0,29570.0,29684.0,10913.0,6026.0
2016-05-20,29718.0,29870.0,29653.0,29691.0,12846.0,6257.0
2016-05-19,29917.0,29917.0,29623.0,29797.0,16287.0,6399.0
2016-05-18,30041.0,30083.0,29911.0,30055.0,13815.0,7031.0
2016-05-17,29999.0,30140.0,29855.0,30049.0,16054.0,7188.0
2016-05-16,30064.0,30269.0,29912.0,29977.0,15065.0,7166.0
2016-05-13,29943.0,30068.0,29750.0,30034.0,16139.0,7398.0
2016-05-12,29886.0,30095.0,29757.0,29901.0,16824.0,7110.0
2016-05-11,29901.0,30075.0,29835.0,29935.0,15837.0,7087.0
2016-05-10,29797.0,29864.0,29607.0,29783.0,14615.0,7298.0
2016-05-09,30215.0,30215.0,29765.0,29805.0,17865.0,7478.0
2016-05-06,30120.0,30420.0,30000.0,30378.0,24454.0,8922.0
2016-05-05,30120.0,30180.0,29860.0,29897.0,18833.0,8535.0
2016-05-04,30150.0,30314.0,29966.0,29991.0,21523.0,9034.0
2016-05-03,30285.0,30448.0,30126.0,30224.0,22039.0,9525.0
2016-05-02,30300.0,30538.0,30240.0,30294.0,16784.0,9592.0
2016-04-29,29749.0,30375.0,29749.0,30266.0,22987.0,9629.0
2016-04-28,29350.0,29727.0,29275.0,29686.0,17679.0,9407.0
2016-04-27,29246.0,29435.0,29246.0,29383.0,15738.0,9035.0
2016-04-26,29287.0,29287.0,29013.0,29202.0,15437.0,8388.0
2016-04-25,29092.0,29300.0,29060.0,29262.0,14070.0,8331.0
2016-04-22,29373.0,29420.0,28986.0,29021.0,15811.0,8568.0
2016-04-21,29255.0,29756.0,29210.0,29357.0,24228.0,9031.0
2016-04-20,29324.0,29418.0,29170.0,29317.0,14000.0,9225.0
2016-04-19,29050.0,29375.0,29050.0,29326.0,9929.0,9283.0
2016-04-18,29010.0,29170.0,28934.0,28983.0,13670.0,8914.0
2016-04-15,28825.0,28993.0,28806.0,28959.0,6815.0,9036.0
2016-04-14,29050.0,29090.0,28715.0,28760.0,10572.0,8980.0
2016-04-13,29286.0,29286.0,29058.0,29202.0,14929.0,9593.0
2016-04-12,29284.0,29495.0,29240.0,29336.0,15675.0,9971.0
2016-04-11,29181.0,29400.0,29135.0,29330.0,16349.0,9938.0
2016-04-08,29145.0,29152.0,28851.0,29131.0,15784.0,9515.0
2016-04-07,28690.0,29140.0,28690.0,29060.0,21346.0,9715.0
2016-04-06,28785.0,28847.0,28579.0,28646.0,13208.0,8889.0
2016-04-05,28485.0,28947.0,28477.0,28761.0,19254.0,8839.0
2016-04-04,28080.0,28200.0,28056.0,28168.0,379.0,135.0
2016-04-01,28561.0,28640.0,27970.0,28040.0,1919.0,773.0
2016-03-31,28441.0,28682.0,28426.0,28549.0,10645.0,1669.0
2016-03-30,28655.0,28830.0,28361.0,28407.0,16044.0,3730.0
2016-03-29,28389.0,28782.0,28341.0,28743.0,17014.0,4546.0
2016-03-28,28525.0,28525.0,28270.0,28458.0,9581.0,5203.0
2016-03-24,28500.0,28665.0,28450.0,28599.0,3942.0,5564.0
2016-03-23,29000.0,29000.0,28512.0,28604.0,18211.0,5655.0
2016-03-22,28961.0,29340.0,28891.0,29049.0,19567.0,6366.0
2016-03-21,29100.0,29114.0,28820.0,28941.0,17020.0,6564.0
2016-03-18,29399.0,29450.0,29003.0,29131.0,15726.0,6923.0
2016-03-17,29185.0,29600.0,29185.0,29356.0,21421.0,6909.0
2016-03-16,29051.0,29145.0,28923.0,28966.0,13788.0,6882.0
2016-03-15,29125.0,29200.0,28872.0,29037.0,19804.0,7228.0
2016-03-14,29398.0,29577.0,29126.0,29187.0,18135.0,7598.0
2016-03-11,29850.0,29923.0,29462.0,29500.0,19733.0,7816.0
2016-03-10,29550.0,29961.0,29065.0,29931.0,33091.0,9155.0
2016-03-09,29666.0,29718.0,29301.0,29598.0,22478.0,8256.0
2016-03-08,29650.0,30161.0,29650.0,29809.0,23947.0,9111.0
2016-03-07,29850.0,29965.0,29544.0,29592.0,8920.0,8614.0
2016-03-04,29700.0,30040.0,29413.0,29766.0,32737.0,8537.0
2016-03-03,29275.0,29681.0,29245.0,29616.0,17468.0,8575.0
2016-03-02,29199.0,29391.0,29079.0,29339.0,21702.0,8853.0
2016-03-01,29650.0,29838.0,29186.0,29226.0,23870.0,8508.0
2016-02-29,29409.0,29750.0,29381.0,29513.0,24779.0,8993.0
2016-02-26,29650.0,29729.0,29152.0,29337.0,24666.0,8342.0
2016-02-25,29475.0,29820.0,29394.0,29774.0,23052.0,9892.0
2016-02-24,29403.0,29936.0,29241.0,29554.0,26121.0,9550.0
2016-02-23,29000.0,29397.0,29000.0,29302.0,20495.0,9055.0
2016-02-22,29101.0,29165.0,28801.0,28966.0,20524.0,8547.0
2016-02-19,29386.0,29638.0,29290.0,29515.0,19083.0,8945.0
2016-02-18,28888.0,29369.0,28707.0,29309.0,17668.0,8603.0
2016-02-17,28953.0,29050.0,28731.0,28888.0,16232.0,8152.0
2016-02-16,28610.0,29075.0,28425.0,28899.0,22632.0,8230.0
2016-02-15,29302.0,29302.0,28613.0,28690.0,16017.0,8232.0
2016-02-12,29600.0,29805.0,29340.0,29386.0,19603.0,8663.0
2016-02-11,28350.0,30095.0,28350.0,29791.0,34815.0,8749.0
2016-02-10,28350.0,28350.0,28025.0,28317.0,20873.0,9533.0
2016-02-09,28421.0,28507.0,28190.0,28437.0,21615.0,9697.0
2016-02-08,27578.0,28527.0,27578.0,28458.0,23117.0,9913.0
2016-02-05,27463.0,27576.0,27252.0,27524.0,20449.0,9937.0
2016-02-04,27200.0,27434.0,27182.0,27358.0,63.0,158.0
2016-02-03,27035.0,27240.0,26911.0,27198.0,100.0,211.0
2016-02-02,26848.0,26998.0,26750.0,26891.0,388.0,267.0
2016-02-01,26700.0,26883.0,26617.0,26782.0,2199.0,534.0
2016-01-29,26665.0,26695.0,26485.0,26638.0,12366.0,1830.0
2016-01-28,26844.0,26867.0,26600.0,26710.0,14516.0,4518.0
2016-01-25,26247.0,26442.0,26206.0,26387.0,13551.0,5938.0
2016-01-22,26281.0,26282.0,26100.0,26160.0,15203.0,5708.0
2016-01-21,26361.0,26507.0,26151.0,26190.0,22619.0,5904.0
2016-01-20,26199.0,26658.0,26164.0,26559.0,24217.0,6760.0
2016-01-19,26023.0,26080.0,25860.0,26057.0,14438.0,5858.0
2016-01-18,26053.0,26100.0,25966.0,26065.0,9727.0,6263.0
2016-01-15,25658.0,26215.0,25658.0,26112.0,20659.0,6208.0
2016-01-14,25824.0,26015.0,25591.0,25637.0,18090.0,5464.0
2016-01-13,25620.0,25790.0,25516.0,25735.0,15483.0,5615.0
2016-01-12,25883.0,25966.0,25614.0,25674.0,17690.0,5459.0
2016-01-11,26098.0,26118.0,25834.0,25870.0,16989.0,6187.0
2016-01-08,26022.0,26088.0,25770.0,25982.0,22325.0,6647.0
2016-01-07,25800.0,26123.0,25769.0,26100.0,23018.0,6584.0
2016-01-06,25469.0,25784.0,25439.0,25741.0,22275.0,6314.0
2016-01-05,25336.0,25490.0,25318.0,25388.0,14223.0,5355.0
2016-01-04,25040.0,25521.0,25034.0,25397.0,19483.0,5461.0
2016-01-01,24913.0,25039.0,24913.0,24962.0,1952.0,6256.0
2015-12-31,25009.0,25013.0,24850.0,24931.0,8255.0,6265.0
2015-12-30,25200.0,25217.0,24970.0,24982.0,12446.0,5991.0
2015-12-29,25207.0,25279.0,25111.0,25130.0,10953.0,5468.0
2015-12-28,25193.0,25205.0,25111.0,25125.0,7854.0,5395.0
2015-12-24,25123.0,25227.0,25092.0,25212.0,5249.0,5385.0
2015-12-23,25222.0,25240.0,25055.0,25067.0,11935.0,5711.0
2015-12-22,25339.0,25397.0,25230.0,25251.0,12003.0,5499.0
2015-12-21,25173.0,25413.0,25130.0,25385.0,15333.0,5538.0
2015-12-18,24871.0,25228.0,24846.0,25082.0,16879.0,5559.0
2015-12-17,25370.0,25370.0,24740.0,24841.0,21521.0,6377.0
2015-12-16,25307.0,25498.0,25203.0,25468.0,13786.0,5267.0
2015-12-15,25333.0,25419.0,25190.0,25266.0,13690.0,5276.0
2015-12-14,25606.0,25623.0,25335.0,25347.0,13580.0,5343.0
2015-12-11,25357.0,25714.0,25270.0,25679.0,18307.0,5762.0
2015-12-10,25515.0,25544.0,25391.0,25418.0,10355.0,5606.0
2015-12-09,25530.0,25747.0,25430.0,25602.0,15680.0,5763.0
2015-12-08,25500.0,25614.0,25387.0,25526.0,14580.0,5742.0
2015-12-07,25710.0,25715.0,25512.0,25552.0,9109.0,5799.0
2015-12-04,25279.0,26020.0,25157.0,25715.0,24055.0,6108.0
2015-12-03,24804.0,25060.0,24757.0,24937.0,206.0,187.0
2015-12-02,25065.0,25127.0,24814.0,24840.0,235.0,615.0
2015-12-01,25183.0,25218.0,24973.0,24994.0,2171.0,763.0
2015-11-30,24994.0,25115.0,24935.0,25069.0,9182.0,1941.0
2015-11-27,25244.0,25278.0,24965.0,25059.0,14446.0,4810.0
2015-11-26,25255.0,25337.0,25250.0,25281.0,7836.0,5080.0
2015-11-25,25243.0,25275.0,25141.0,25222.0,6980.0,5872.0
2015-11-24,25193.0,25379.0,25171.0,25289.0,12903.0,5750.0
2015-11-23,25183.0,25280.0,25081.0,25165.0,14031.0,6596.0
2015-11-20,25361.0,25491.0,25200.0,25243.0,15027.0,6725.0
2015-11-19,25186.0,25443.0,25100.0,25291.0,16551.0,6592.0
2015-11-18,24997.0,25174.0,24997.0,25094.0,12156.0,6986.0
2015-11-17,25290.0,25368.0,24960.0,25028.0,17985.0,7382.0
2015-11-16,25585.0,25725.0,25327.0,25347.0,17086.0,6933.0
2015-11-13,25390.0,25499.0,25336.0,25372.0,10521.0,7007.0
2015-11-12,25455.0,25540.0,25202.0,25329.0,10632.0,6902.0
2015-11-11,25508.0,25529.0,25460.0,25490.0,2346.0,7023.0
2015-11-10,25695.0,25725.0,25491.0,25582.0,10522.0,6730.0
2015-11-09,25722.0,25763.0,25625.0,25686.0,11943.0,6233.0
2015-11-06,25815.0,25899.0,25464.0,25523.0,18411.0,6966.0
2015-11-05,25819.0,25922.0,25743.0,25841.0,16109.0,6897.0
2015-11-04,25940.0,26073.0,25732.0,25771.0,15464.0,6823.0
2015-11-03,26393.0,26432.0,25884.0,25922.0,21067.0,6570.0
2015-11-02,26480.0,26540.0,26381.0,26409.0,9922.0,6781.0
2015-10-30,26588.0,26625.0,26461.0,26499.0,14051.0,6689.0
2015-10-29,27040.0,27040.0,26605.0,26621.0,19482.0,6740.0
2015-10-28,26945.0,27189.0,26932.0,27073.0,14495.0,7574.0
2015-10-27,26806.0,26940.0,26780.0,26925.0,10218.0,7232.0
2015-10-26,26834.0,26927.0,26770.0,26823.0,11534.0,7201.0
2015-10-23,26874.0,27095.0,26726.0,26809.0,18495.0,6808.0
2015-10-22,26963.0,27008.0,26843.0,26865.0,7526.0,7245.0
2015-10-21,27120.0,27197.0,26925.0,26955.0,12480.0,7525.0
2015-10-20,26927.0,27190.0,26913.0,27112.0,15878.0,8198.0
2015-10-19,27111.0,27111.0,26922.0,27006.0,10477.0,7836.0
2015-10-16,27225.0,27225.0,27063.0,27150.0,11698.0,7966.0
2015-10-15,27211.0,27368.0,27061.0,27257.0,21020.0,8124.0
2015-10-14,27108.0,27290.0,26900.0,27206.0,20776.0,8328.0
2015-10-13,26725.0,27026.0,26631.0,26979.0,17662.0,7247.0
2015-10-12,26675.0,26938.0,26664.0,26788.0,14756.0,6611.0
2015-10-09,26424.0,26696.0,26402.0,26622.0,15137.0,6350.0
2015-10-08,26501.0,26534.0,26337.0,26446.0,14517.0,6226.0
2015-10-07,26700.0,26788.0,26416.0,26555.0,17486.0,6157.0
2015-10-06,26424.0,26728.0,26385.0,26621.0,15989.0,6259.0
2015-10-05,26150.0,26520.0,26150.0,26383.0,15207.0,6144.0
2015-10-01,25827.0,25875.0,25711.0,25773.0,1479.0,560.0
2015-09-30,26212.0,26212.0,25760.0,25856.0,16243.0,1152.0
2015-09-29,26536.0,26568.0,26211.0,26243.0,17451.0,4333.0
2015-09-28,26734.0,26734.0,26734.0,26734.0,15359.0,4985.0
2015-09-25,26825.0,26825.0,26628.0,26952.0,10038.0,5616.0
2015-09-24,26467.0,26467.0,26467.0,26467.0,20076.0,6047.0
2015-09-23,26238.0,26238.0,26238.0,26238.0,13903.0,6172.0
2015-09-22,26345.0,26345.0,26345.0,26345.0,18386.0,6513.0
2015-09-21,26469.0,26469.0,26469.0,26469.0,12199.0,6707.0
2015-09-18,26350.0,26590.0,26313.0,26168.0,17240.0,6724.0
2015-09-17,26291.0,26291.0,26291.0,26291.0,5919.0,6725.0
2015-09-16,25980.0,25980.0,25980.0,25980.0,19631.0,6995.0
2015-09-15,26070.0,26070.0,26070.0,26070.0,8491.0,7861.0
2015-09-14,25967.0,25967.0,25967.0,25967.0,10075.0,7547.0
2015-09-11,26163.0,26163.0,26163.0,26163.0,13422.0,7965.0
2015-09-10,26057.0,26057.0,26057.0,26057.0,15255.0,7551.0
2015-09-09,26424.0,26424.0,26424.0,26424.0,12326.0,7973.0
2015-09-08,26500.0,26500.0,26500.0,26500.0,9451.0,7429.0
2015-09-07,26532.0,26532.0,26532.0,26532.0,6439.0,7432.0
2015-09-04,26422.0,26683.0,26402.0,26394.0,17659.0,7397.0
2015-09-03,26629.0,26629.0,26629.0,26629.0,15241.0,7611.0
2015-09-02,26833.0,26833.0,26833.0,26833.0,17686.0,7489.0
2015-09-01,26682.0,26682.0,26682.0,26682.0,15393.0,8468.0
2015-08-31,26623.0,26623.0,26623.0,26623.0,11096.0,7718.0
2015-08-28,26278.0,26278.0,26278.0,26278.0,15634.0,7730.0
2015-08-27,26471.0,26471.0,26471.0,26471.0,15136.0,7724.0
2015-08-26,26740.0,26740.0,26740.0,26740.0,27734.0,7408.0
2015-08-25,27448.0,27448.0,27448.0,27448.0,23951.0,7708.0
2015-08-24,27300.0,27833.0,27213.0,27239.0,25865.0,8827.0
2015-08-21,27145.0,27330.0,26851.0,26849.0,27819.0,8663.0
2015-08-20,26196.0,26196.0,26196.0,26196.0,22958.0,8934.0
2015-08-19,26008.0,26008.0,26008.0,26008.0,19269.0,9254.0
2015-08-18,26032.0,26032.0,26032.0,26032.0,17865.0,8846.0
2015-08-17,25768.0,25768.0,25768.0,25768.0,11131.0,8889.0
2015-08-14,25825.0,25938.0,25740.0,25895.0,14188.0,8367.0
2015-08-13,26014.0,26014.0,26014.0,26014.0,14190.0,8902.0
2015-08-12,25426.0,25426.0,25426.0,25426.0,21330.0,9197.0
2015-08-11,25122.0,25122.0,25122.0,25122.0,19977.0,9062.0
2015-08-10,24895.0,24895.0,24895.0,24895.0,16850.0,8953.0
2015-08-07,24767.0,24985.0,24710.0,24788.0,20133.0,9110.0
2015-08-06,24691.0,24691.0,24691.0,24691.0,11573.0,9135.0
2015-08-05,24783.0,24783.0,24783.0,24783.0,12279.0,9435.0
2015-08-04,24761.0,24761.0,24761.0,24761.0,125.0,100.0
2015-08-03,24813.0,24813.0,24813.0,24813.0,1201.0,105.0
2015-07-31,24668.0,24892.0,24535.0,24718.0,14766.0,728.0
2015-07-30,24720.0,24720.0,24720.0,24720.0,16476.0,3116.0
2015-07-29,24752.0,24752.0,24752.0,24752.0,15365.0,4333.0
2015-07-28,24899.0,24899.0,24899.0,24899.0,16607.0,4750.0
2015-07-27,24731.0,24731.0,24731.0,24731.0,22822.0,5110.0
2015-07-24,24734.0,24734.0,24734.0,24734.0,22510.0,5607.0
2015-07-23,24677.0,24677.0,24677.0,24677.0,18904.0,6208.0
2015-07-22,24897.0,24897.0,24897.0,24897.0,19770.0,6819.0
2015-07-21,25034.0,25034.0,25034.0,25034.0,15987.0,7496.0
2015-07-20,25498.0,25498.0,25498.0,25498.0,19822.0,7838.0
2015-07-17,25733.0,25756.0,25461.0,25771.0,13158.0,8437.0
2015-07-16,25847.0,25847.0,25847.0,25847.0,10644.0,7997.0
2015-07-15,25927.0,25927.0,25927.0,25927.0,11648.0,7970.0
2015-07-14,26024.0,26024.0,26024.0,26024.0,10572.0,7894.0
2015-07-13,26058.0,26058.0,26058.0,26058.0,10871.0,7480.0
2015-07-10,26088.0,26158.0,26017.0,26064.0,9232.0,7178.0
2015-07-09,26213.0,26213.0,26213.0,26213.0,12523.0,7159.0
2015-07-08,26032.0,26032.0,26032.0,26032.0,16245.0,6811.0
2015-07-07,26328.0,26328.0,26328.0,26328.0,16872.0,7625.0
2015-07-06,26352.0,26352.0,26352.0,26352.0,9856.0,7556.0
2015-07-03,26244.0,26387.0,26217.0,26195.0,8056.0,7615.0
2015-07-02,26411.0,26411.0,26411.0,26411.0,13722.0,8188.0
2015-07-01,26471.0,26471.0,26471.0,26471.0,9968.0,7629.0
2015-06-30,26671.0,26671.0,26671.0,26671.0,15499.0,7435.0
2015-06-29,26524.0,26524.0,26524.0,26524.0,13743.0,7515.0
2015-06-26,26538.0,26589.0,26412.0,26485.0,12083.0,8525.0
2015-06-25,26533.0,26533.0,26533.0,26533.0,9461.0,8640.0
2015-06-24,26597.0,26597.0,26597.0,26597.0,11539.0,8794.0
2015-06-23,26702.0,26702.0,26702.0,26702.0,12616.0,8604.0
2015-06-22,27039.0,27039.0,26911.0,27081.0,4500.0,8951.0
2015-06-19,27138.0,27187.0,27025.0,27156.0,8334.0,8625.0
2015-06-18,26880.0,26880.0,26880.0,26880.0,14299.0,8902.0
2015-06-17,26956.0,26956.0,26956.0,26956.0,8588.0,7989.0
2015-06-16,27029.0,27029.0,27029.0,27029.0,9843.0,8132.0
2015-06-15,26894.0,26894.0,26894.0,26894.0,12976.0,8097.0
2015-06-12,26892.0,26892.0,26892.0,26892.0,8582.0,8033.0
2015-06-11,26971.0,26971.0,26971.0,26971.0,11002.0,7865.0
2015-06-10,26868.0,26868.0,26868.0,26868.0,10671.0,8088.0
2015-06-09,26795.0,26795.0,26795.0,26795.0,11774.0,7912.0
2015-06-08,26721.0,26721.0,26721.0,26721.0,8720.0,8201.0
2015-06-05,26851.0,26884.0,26572.0,26838.0,14095.0,8340.0
2015-06-04,26808.0,26808.0,26808.0,26808.0,90.0,236.0
2015-06-03,26850.0,26850.0,26850.0,26850.0,90.0,260.0
2015-06-02,26692.0,26692.0,26692.0,26692.0,292.0,287.0
2015-06-01,26860.0,26860.0,26860.0,26860.0,2961.0,504.0
2015-05-29,26875.0,26925.0,26780.0,26861.0,9723.0,2067.0
2015-05-28,26877.0,26877.0,26877.0,26877.0,11507.0,3534.0
2015-05-27,26892.0,26892.0,26892.0,26892.0,11151.0,4700.0
2015-05-26,27161.0,27161.0,27161.0,27161.0,13724.0,5075.0
2015-05-25,27082.0,27082.0,27082.0,27082.0,5372.0,5124.0
2015-05-22,27159.0,27297.0,27053.0,27108.0,11582.0,5369.0
2015-05-21,27284.0,27284.0,27284.0,27284.0,12274.0,5971.0
2015-05-20,27296.0,27296.0,27296.0,27296.0,11648.0,5994.0
2015-05-19,27617.0,27617.0,27617.0,27617.0,17270.0,6209.0
2015-05-18,27463.0,27463.0,27463.0,27463.0,11081.0,6800.0
2015-05-15,27400.0,27480.0,27246.0,27434.0,13661.0,6607.0
2015-05-14,27528.0,27528.0,27528.0,27528.0,15264.0,6867.0
2015-05-13,27167.0,27167.0,27167.0,27167.0,21033.0,7193.0
2015-05-12,26839.0,26839.0,26839.0,26839.0,19681.0,6500.0
2015-05-11,26889.0,26889.0,26889.0,26889.0,13524.0,5949.0
2015-05-08,26934.0,26934.0,26934.0,26934.0,13426.0,5872.0
2015-05-07,26911.0,26911.0,26911.0,26911.0,14547.0,6249.0
2015-05-06,26880.0,26880.0,26880.0,26880.0,12851.0,6097.0
2015-05-05,26868.0,26868.0,26868.0,26868.0,13690.0,6244.0
2015-05-04,26636.0,26636.0,26636.0,26636.0,7661.0,6356.0
2015-05-01,26716.0,26716.0,26716.0,26716.0,7656.0,7225.0
2015-04-30,27238.0,27238.0,27238.0,27238.0,19252.0,6556.0
2015-04-29,27190.0,27190.0,27190.0,27190.0,13099.0,6784.0
2015-04-28,27083.0,27083.0,27083.0,27083.0,13416.0,6839.0
2015-04-27,26771.0,26800.0,26707.0,26701.0,5262.0,7073.0
2015-04-24,26900.0,26900.0,26900.0,26900.0,14867.0,6573.0
2015-04-23,26624.0,26624.0,26624.0,26624.0,12023.0,6632.0
2015-04-22,26936.0,26936.0,26936.0,26936.0,13964.0,7069.0
2015-04-21,26837.0,26837.0,26837.0,26837.0,10000.0,7073.0
2015-04-20,26812.0,26812.0,26812.0,26812.0,12118.0,7057.0
2015-04-17,26617.0,26840.0,26617.0,26645.0,11166.0,7517.0
2015-04-16,26737.0,26737.0,26737.0,26737.0,13278.0,7461.0
2015-04-15,26544.0,26544.0,26544.0,26544.0,13358.0,7449.0
2015-04-14,26699.0,26699.0,26699.0,26699.0,9227.0,7672.0
2015-04-13,26781.0,26781.0,26781.0,26781.0,10963.0,7537.0
2015-04-10,26577.0,26840.0,26534.0,26521.0,13628.0,7753.0
2015-04-09,26760.0,26760.0,26760.0,26760.0,13019.0,8036.0
2015-04-08,26875.0,26875.0,26875.0,26875.0,10909.0,8102.0
2015-04-07,26997.0,26997.0,26997.0,26997.0,9689.0,8068.0
2015-04-06,26645.0,27049.0,26645.0,26597.0,7045.0,8204.0
2015-04-02,26719.0,26719.0,26719.0,26719.0,9402.0,7484.0
2015-04-01,26204.0,26204.0,26204.0,26204.0,1117.0,449.0
2015-03-31,26270.0,26270.0,26270.0,26270.0,8005.0,1157.0
2015-03-30,26569.0,26569.0,26569.0,26569.0,11569.0,4786.0
2015-03-27,26801.0,26801.0,26801.0,26801.0,15662.0,6057.0
2015-03-26,26483.0,26483.0,26483.0,26483.0,15965.0,6535.0
2015-03-25,26351.0,26351.0,26351.0,26351.0,14264.0,7389.0
2015-03-24,26198.0,26198.0,26198.0,26198.0,13436.0,7914.0
2015-03-23,26182.0,26182.0,26182.0,26182.0,11018.0,8280.0
2015-03-20,25980.0,26236.0,25900.0,25962.0,16836.0,8039.0
2015-03-19,25637.0,25637.0,25637.0,25637.0,18860.0,8920.0
2015-03-18,25617.0,25617.0,25617.0,25617.0,16015.0,9716.0
2015-03-17,25783.0,25783.0,25783.0,25783.0,20189.0,10051.0
2015-03-16,25890.0,25890.0,25890.0,25890.0,13111.0,10128.0
2015-03-13,25655.0,25655.0,25655.0,25655.0,18010.0,9332.0
2015-03-12,25685.0,25685.0,25685.0,25685.0,21426.0,10140.0
2015-03-11,25919.0,25919.0,25919.0,25919.0,18942.0,9804.0
2015-03-10,26024.0,26024.0,26024.0,26024.0,21985.0,9138.0
2015-03-09,26012.0,26012.0,26012.0,26012.0,11848.0,9769.0
2015-03-05,26547.0,26547.0,26547.0,26547.0,11966.0,8797.0
2015-03-04,26427.0,26427.0,26427.0,26427.0,14021.0,9011.0
2015-03-03,26510.0,26510.0,26510.0,26510.0,13712.0,8877.0
2015-03-02,26477.0,26477.0,26477.0,26477.0,14398.0,8810.0
2015-02-27,26216.0,26216.0,26216.0,26216.0,12922.0,8503.0
2015-02-26,26123.0,26123.0,26123.0,26123.0,13498.0,8260.0
2015-02-25,26059.0,26059.0,26059.0,26059.0,16298.0,8264.0
2015-02-24,26153.0,26153.0,26153.0,26153.0,17986.0,8417.0
2015-02-23,26277.0,26277.0,26277.0,26277.0,18324.0,8115.0
2015-02-20,26266.0,26266.0,26266.0,26266.0,15420.0,8411.0
2015-02-19,26137.0,26137.0,26137.0,26137.0,15730.0,8828.0
2015-02-18,26219.0,26219.0,26219.0,26219.0,15246.0,9065.0
2015-02-17,26704.0,26704.0,26704.0,26704.0,12777.0,9201.0
2015-02-16,26691.0,26691.0,26691.0,26691.0,6876.0,8166.0
2015-02-13,26519.0,26519.0,26519.0,26519.0,12579.0,8228.0
2015-02-12,26665.0,26665.0,26665.0,26665.0,15751.0,8705.0
2015-02-11,26856.0,26856.0,26856.0,26856.0,13148.0,8769.0
2015-02-10,26944.0,26944.0,26944.0,26944.0,11170.0,8062.0
2015-02-09,26802.0,26802.0,26802.0,26802.0,10080.0,8071.0
2015-02-06,27301.0,27301.0,27301.0,27301.0,19941.0,8545.0
2015-02-05,27402.0,27402.0,27402.0,27402.0,17703.0,8415.0
2015-02-04,27498.0,27498.0,27498.0,27498.0,103.0,143.0
2015-02-03,27840.0,27840.0,27840.0,27840.0,376.0,201.0
2015-02-02,27895.0,27895.0,27895.0,27895.0,1113.0,350.0
2015-01-30,27419.0,27419.0,27419.0,27419.0,15340.0,952.0
2015-01-29,27759.0,27759.0,27759.0,27759.0,20032.0,4088.0
2015-01-28,27902.0,27902.0,27902.0,27902.0,13467.0,6181.0
2015-01-27,27864.0,27864.0,27864.0,27864.0,19142.0,6988.0
2015-01-23,28036.0,28036.0,28036.0,28036.0,13477.0,7213.0
2015-01-22,27977.0,27977.0,27977.0,27977.0,22664.0,8044.0
2015-01-21,28085.0,28085.0,28085.0,28085.0,21296.0,8047.0
2015-01-20,27700.0,27700.0,27700.0,27700.0,21409.0,8406.0
2015-01-19,27654.0,27654.0,27654.0,27654.0,9906.0,8027.0
2015-01-16,27525.0,27790.0,27386.0,27492.0,19737.0,8316.0
2015-01-15,27201.0,27201.0,27201.0,27201.0,33035.0,8538.0
2015-01-14,27055.0,27055.0,27055.0,27055.0,18175.0,7929.0
2015-01-13,27030.0,27030.0,27030.0,27030.0,17556.0,7887.0
2015-01-12,26800.0,26800.0,26800.0,26800.0,16062.0,7026.0
2015-01-09,26778.0,26820.0,26726.0,26801.0,4916.0,7620.0
2015-01-08,27161.0,27161.0,27161.0,27161.0,16463.0,6683.0
2015-01-07,27348.0,27360.0,27207.0,27394.0,15811.0,6808.0
2015-01-06,27100.0,27315.0,27083.0,27038.0,20747.0,7184.0
2015-01-05,26815.0,26946.0,26755.0,26730.0,16201.0,7007.0
